"Wavelength","2103 3","2104 3","2106 3","2108 3","2111 3","2113 3","2116 3","2117 3","2118 3","2120 3","2121 3","2123 3","2125 3","2126 3","2127 3","2133 3","2134 3","2135 3","2141 3","2145 3","2151 3","2152 3","2155 3","2157 3","2159 3","2160 3","2161 3","2162 3","2166 3","2167 3","2168 3","2170 3","2174 3","2178 3","2180 3","2181 3","2183 3","2184 3","2187 3","2188 3","2191 3","2192 3","2194 3","2195 3","2196 3","2197 3","2203 3","2208 3","2209 3","2210 3","2213 3","2214 3","2215 3","2216 3","2221 3","2222 3","2224 3","2226 3","2227 3","2230 3","2231 3","2233 3","2235 3","2236 3","2239 3","2241 3","2242 3","2246 3","2252 3","2254 3","2255 3","2257 3","2262 3","2263 3","2265 3","2271 3","2275 3","2276 3","2280 3","2285 3","2297 3","2298 3","2301 3","2307 3","2314 3","2318 3"
"1717","0.2856449","0.2930643","0.3075837","0.2729970","0.3046679","0.2989176","0.2842203","0.2922019","0.2908008","0.2932628","0.3144166","0.2729087","0.3130555","0.2709071","0.2890446","0.2980679","0.3173925","0.2742316","0.2891141","0.2679937","0.3107029","0.2991190","0.3027781","0.2998134","0.2931043","0.3121998","0.3101410","0.2864607","0.2780673","0.3096914","0.3026284","0.3041781","0.3276618","0.3092139","0.3040010","0.2982180","0.2805242","0.3138509","0.3093699","0.3089553","0.3090313","0.2833111","0.2871801","0.2937386","0.3131437","0.3106411","0.3018152","0.2655951","0.3104932","0.2941733","0.2689833","0.2660630","0.3105805","0.2837204","0.2841584","0.3068681","0.2982192","0.2867931","0.2792422","0.3167954","0.2997614","0.3144085","0.2744649","0.3033919","0.3019720","0.2761963","0.2744144","0.2900682","0.3078002","0.2890372","0.2948428","0.2973317","0.2958577","0.3056738","0.2816901","0.2962679","0.2760862","0.2984562","0.3021267","0.2736474","0.3146556","0.2995251","0.3037864","0.2543744","0.2843815","0.2887396"
"1718","0.2852036","0.2926588","0.3070188","0.2725967","0.3041918","0.2985509","0.2837664","0.2917776","0.2903648","0.2928350","0.3140182","0.2725858","0.3125453","0.2705464","0.2885466","0.2976464","0.3169043","0.2739239","0.2886070","0.2676066","0.3102956","0.2986900","0.3022656","0.2993182","0.2926307","0.3117410","0.3096725","0.2860558","0.2776535","0.3093592","0.3020970","0.3037101","0.3271512","0.3086665","0.3035331","0.2977102","0.2801037","0.3133422","0.3088364","0.3084466","0.3084753","0.2828041","0.2866976","0.2932412","0.3126371","0.3101486","0.3012620","0.2652610","0.3099573","0.2937207","0.2686881","0.2656061","0.3100881","0.2832531","0.2836963","0.3064750","0.2978145","0.2863667","0.2789090","0.3163840","0.2992519","0.3139453","0.2740637","0.3029676","0.3015147","0.2758420","0.2740012","0.2896931","0.3072646","0.2886112","0.2944415","0.2969203","0.2954587","0.3052891","0.2813676","0.2958812","0.2756960","0.2980669","0.3017207","0.2733594","0.3141631","0.2991084","0.3033451","0.2540191","0.2839450","0.2883803"
"1719","0.2847724","0.2922709","0.3064369","0.2721991","0.3037198","0.2982037","0.2833132","0.2913573","0.2899427","0.2924185","0.3136321","0.2722752","0.3120419","0.2701941","0.2880444","0.2972447","0.3164119","0.2736306","0.2880952","0.2672296","0.3098979","0.2982640","0.3017497","0.2988284","0.2921572","0.3112927","0.3091912","0.2856407","0.2772482","0.3090288","0.3015636","0.3032492","0.3266338","0.3081300","0.3030765","0.2972021","0.2796939","0.3128370","0.3083022","0.3079187","0.3079132","0.2823011","0.2862081","0.2927363","0.3121263","0.3096510","0.3007104","0.2649456","0.3094166","0.2932667","0.2684035","0.2651546","0.3095956","0.2827894","0.2832280","0.3060890","0.2974159","0.2859486","0.2785836","0.3159775","0.2987423","0.3134788","0.2736776","0.3025521","0.3010646","0.2754966","0.2735848","0.2893323","0.3067175","0.2881890","0.2940513","0.2965238","0.2950635","0.3049060","0.2810559","0.2955060","0.2753128","0.2976804","0.3013138","0.2730830","0.3136751","0.2986794","0.3029028","0.2536711","0.2835063","0.2880310"
"1720","0.2843293","0.2918696","0.3058495","0.2717978","0.3032328","0.2978412","0.2828525","0.2909303","0.2895097","0.2919905","0.3132364","0.2719666","0.3115222","0.2698398","0.2875340","0.2968297","0.3159171","0.2733301","0.2875719","0.2668440","0.3094904","0.2978342","0.3012315","0.2983268","0.2916723","0.3108286","0.3087124","0.2852223","0.2768370","0.3087066","0.3010188","0.3027796","0.3261096","0.3075644","0.3026052","0.2966875","0.2792730","0.3123119","0.3077467","0.3073831","0.3073399","0.2817788","0.2857148","0.2922260","0.3116057","0.3091433","0.3001510","0.2646167","0.3088719","0.2928031","0.2681223","0.2646897","0.3090891","0.2823091","0.2827554","0.3056898","0.2970065","0.2855168","0.2782668","0.3155609","0.2982279","0.3130061","0.2732702","0.3021225","0.3005945","0.2751430","0.2731700","0.2889620","0.3061690","0.2877574","0.2936444","0.2961184","0.2946673","0.3045232","0.2807420","0.2951264","0.2749151","0.2972879","0.3009067","0.2728009","0.3131687","0.2982567","0.3024523","0.2533287","0.2830616","0.2876759"
"1721","0.2838875","0.2914740","0.3052581","0.2713995","0.3027479","0.2974852","0.2823900","0.2905038","0.2890789","0.2915623","0.3128429","0.2716684","0.3109964","0.2694901","0.2870181","0.2964178","0.3154206","0.2730409","0.2870376","0.2664650","0.3090895","0.2974108","0.3007120","0.2978174","0.2911802","0.3103625","0.3082375","0.2848065","0.2764364","0.3083974","0.3004662","0.3023124","0.3255826","0.3069892","0.3021309","0.2961816","0.2788488","0.3117819","0.3071835","0.3068339","0.3067641","0.2812486","0.2852205","0.2917135","0.3110786","0.3086357","0.2995876","0.2642905","0.3083274","0.2923367","0.2678574","0.2642243","0.3085708","0.2818251","0.2822877","0.3052878","0.2965989","0.2850892","0.2779640","0.3151468","0.2977161","0.3125328","0.2728601","0.3016882","0.3001149","0.2747900","0.2727669","0.2885921","0.3056194","0.2873343","0.2932354","0.2957216","0.2942781","0.3041493","0.2804400","0.2947552","0.2745203","0.2968965","0.3005096","0.2725229","0.3126545","0.2978427","0.3020042","0.2530073","0.2826186","0.2873314"
"1722","0.2834355","0.2910735","0.3046554","0.2709954","0.3022528","0.2971182","0.2819249","0.2900682","0.2886405","0.2911279","0.3124441","0.2713621","0.3104631","0.2691360","0.2864939","0.2960001","0.3149195","0.2727377","0.2865040","0.2660763","0.3086780","0.2969686","0.3001855","0.2973078","0.2906868","0.3098894","0.3077565","0.2843750","0.2760179","0.3080737","0.2999060","0.3018408","0.3250440","0.3064120","0.3016424","0.2956591","0.2784207","0.3112488","0.3066088","0.3062819","0.3061753","0.2807138","0.2847195","0.2911983","0.3105457","0.3081172","0.2990108","0.2639571","0.3077679","0.2918627","0.2675778","0.2637487","0.3080601","0.2813283","0.2818012","0.3048788","0.2961834","0.2846505","0.2776520","0.3147254","0.2971930","0.3120368","0.2724417","0.3012526","0.2996364","0.2744341","0.2723470","0.2882193","0.3050614","0.2868977","0.2928221","0.2953121","0.2938799","0.3037644","0.2801255","0.2943676","0.2741118","0.2965042","0.3001038","0.2722420","0.3121360","0.2974180","0.3015474","0.2526729","0.2821609","0.2869693"
"1723","0.2829766","0.2906681","0.3040404","0.2705917","0.3017451","0.2967452","0.2814578","0.2896297","0.2882016","0.2906904","0.3120427","0.2710640","0.3099207","0.2687889","0.2859663","0.2955814","0.3144203","0.2724258","0.2859688","0.2656851","0.3082601","0.2965178","0.2996579","0.2967989","0.2901882","0.3094070","0.3072738","0.2839351","0.2755913","0.3077579","0.2993346","0.3013637","0.3245015","0.3058140","0.3011421","0.2951205","0.2779917","0.3107031","0.3060118","0.3057191","0.3055677","0.2801679","0.2842187","0.2906792","0.3100028","0.3075827","0.2984290","0.2636224","0.3071994","0.2913813","0.2673003","0.2632614","0.3075495","0.2808178","0.2813034","0.3044590","0.2957587","0.2842025","0.2773505","0.3142939","0.2966637","0.3115278","0.2720108","0.3008111","0.2991461","0.2740800","0.2719186","0.2878479","0.3044981","0.2864481","0.2924010","0.2948939","0.2934810","0.3033770","0.2798126","0.2939750","0.2736916","0.2961132","0.2996975","0.2719687","0.3116072","0.2969951","0.3010805","0.2523398","0.2816968","0.2866018"
"1724","0.2825048","0.2902499","0.3034165","0.2701725","0.3012269","0.2963536","0.2809755","0.2891752","0.2877440","0.2902367","0.3116329","0.2707461","0.3093662","0.2684177","0.2854196","0.2951479","0.3139002","0.2721089","0.2854150","0.2652761","0.3078248","0.2960571","0.2991165","0.2962710","0.2896806","0.3089125","0.3067706","0.2834757","0.2751545","0.3074117","0.2987591","0.3008792","0.3239310","0.3052145","0.3006339","0.2945774","0.2775450","0.3101425","0.3054153","0.3051472","0.3049583","0.2796110","0.2836928","0.2901440","0.3094528","0.3070433","0.2978330","0.2632718","0.3066231","0.2908869","0.2670061","0.2627664","0.3070202","0.2802966","0.2807922","0.3040373","0.2953271","0.2837398","0.2770248","0.3138563","0.2961218","0.3110090","0.2715721","0.3003584","0.2986548","0.2737078","0.2714817","0.2874622","0.3039185","0.2859916","0.2919707","0.2944672","0.2930694","0.3029772","0.2794799","0.2935714","0.2732577","0.2957077","0.2992676","0.2716646","0.3110667","0.2965483","0.3006050","0.2519900","0.2812181","0.2862143"
"1725","0.2820297","0.2898346","0.3027878","0.2697517","0.3007095","0.2959581","0.2804945","0.2887108","0.2872774","0.2897780","0.3112270","0.2704227","0.3088080","0.2680434","0.2848652","0.2947155","0.3133742","0.2717937","0.2848573","0.2648647","0.3073851","0.2955847","0.2985715","0.2957384","0.2891752","0.3084116","0.3062591","0.2830047","0.2747122","0.3070459","0.2981775","0.3003997","0.3233439","0.3046236","0.3001152","0.2940320","0.2770947","0.3095778","0.3048166","0.3045757","0.3043463","0.2790559","0.2831538","0.2896102","0.3088990","0.3065036","0.2972273","0.2629152","0.3060321","0.2903877","0.2667093","0.2622665","0.3064962","0.2797699","0.2802689","0.3036185","0.2948947","0.2832732","0.2766877","0.3134219","0.2955711","0.3104721","0.2711291","0.2999069","0.2981740","0.2733318","0.2710435","0.2870741","0.3033296","0.2855343","0.2915416","0.2940380","0.2926564","0.3025733","0.2791389","0.2931595","0.2728208","0.2953001","0.2988353","0.2713531","0.3105237","0.2960922","0.3001280","0.2516382","0.2807306","0.2858120"
"1726","0.2815380","0.2893974","0.3021467","0.2693091","0.3001677","0.2955392","0.2799890","0.2882384","0.2868017","0.2893065","0.3107951","0.2700804","0.3082347","0.2676472","0.2842922","0.2942587","0.3128280","0.2714594","0.2842834","0.2644296","0.3069305","0.2951038","0.2980077","0.2951884","0.2886459","0.3079088","0.3057414","0.2825224","0.2742543","0.3066804","0.2975893","0.2998942","0.3227525","0.3040142","0.2995917","0.2934759","0.2766234","0.3090089","0.3042104","0.3039835","0.3037243","0.2784754","0.2826099","0.2890555","0.3083387","0.3059482","0.2966069","0.2625448","0.3054446","0.2898766","0.2663850","0.2617576","0.3059455","0.2792265","0.2797367","0.3031806","0.2944472","0.2827894","0.2763387","0.3129714","0.2950133","0.3099350","0.2706790","0.2994358","0.2976678","0.2729376","0.2705839","0.2866696","0.3027337","0.2850601","0.2910956","0.2935990","0.2922221","0.3021555","0.2787847","0.2927372","0.2723601","0.2948787","0.2983809","0.2710264","0.3099661","0.2956211","0.2996376","0.2512649","0.2802251","0.2854056"
"1727","0.2810315","0.2889421","0.3014925","0.2688497","0.2996036","0.2950997","0.2794624","0.2877549","0.2863159","0.2888224","0.3103425","0.2697259","0.3076445","0.2672295","0.2837016","0.2937855","0.3122617","0.2711181","0.2836887","0.2639743","0.3064563","0.2946203","0.2974293","0.2946190","0.2881004","0.3073982","0.3052095","0.2820237","0.2737828","0.3063010","0.2969970","0.2993726","0.3221438","0.3033882","0.2990650","0.2929107","0.2761354","0.3084229","0.3035967","0.3033736","0.3030951","0.2778742","0.2820472","0.2884796","0.3077693","0.3053784","0.2959728","0.2621620","0.3048573","0.2893514","0.2660445","0.2612420","0.3053653","0.2786650","0.2791928","0.3027334","0.2939891","0.2822859","0.2759809","0.3125097","0.2944465","0.3093959","0.2702195","0.2989493","0.2971476","0.2725274","0.2701103","0.2862544","0.3021269","0.2845742","0.2906317","0.2931521","0.2917730","0.3017282","0.2784185","0.2923082","0.2718760","0.2944448","0.2979024","0.2706761","0.3093936","0.2951293","0.2991332","0.2508783","0.2797032","0.2849895"
"1728","0.2805060","0.2884741","0.3008277","0.2683762","0.2990310","0.2946449","0.2789252","0.2872561","0.2858083","0.2883186","0.3098897","0.2693503","0.3070469","0.2667967","0.2830931","0.2932908","0.3116832","0.2707503","0.2830835","0.2635008","0.3059753","0.2941136","0.2968392","0.2940447","0.2875399","0.3068718","0.3046672","0.2815114","0.2732989","0.3059124","0.2963918","0.2988398","0.3215158","0.3027521","0.2985194","0.2923346","0.2756338","0.3078298","0.3029683","0.3027546","0.3024522","0.2772606","0.2814755","0.2878925","0.3071920","0.3048042","0.2953256","0.2617604","0.3042553","0.2888112","0.2656873","0.2607077","0.3047834","0.2780959","0.2786356","0.3022747","0.2935202","0.2817730","0.2756036","0.3120312","0.2938665","0.3088361","0.2697453","0.2984513","0.2966107","0.2721006","0.2696249","0.2858210","0.3015018","0.2840705","0.2901616","0.2926910","0.2913091","0.3012807","0.2780294","0.2918609","0.2713839","0.2939979","0.2974104","0.2703118","0.3088059","0.2946308","0.2986237","0.2504701","0.2791667","0.2845539"
"1729","0.2799654","0.2879953","0.3001520","0.2678857","0.2984432","0.2941734","0.2783738","0.2867503","0.2852888","0.2878039","0.3094235","0.2689586","0.3064403","0.2663471","0.2824657","0.2927737","0.3110870","0.2703624","0.2824669","0.2630100","0.3054871","0.2935861","0.2962300","0.2934615","0.2869644","0.3063406","0.3041231","0.2809885","0.2728030","0.3055217","0.2957746","0.2982852","0.3208770","0.3021060","0.2979592","0.2917495","0.2751152","0.3072381","0.3023301","0.3021174","0.3017943","0.2766286","0.2809022","0.2872919","0.3066063","0.3042222","0.2946555","0.2613410","0.3036460","0.2882593","0.2653055","0.2601630","0.3041961","0.2775137","0.2780654","0.3017953","0.2930424","0.2812485","0.2752105","0.3115375","0.2932775","0.3082616","0.2692679","0.2979391","0.2960553","0.2716575","0.2691206","0.2853718","0.3008673","0.2835543","0.2896854","0.2922193","0.2908259","0.3008169","0.2776250","0.2913975","0.2708764","0.2935427","0.2969017","0.2699408","0.3082080","0.2941223","0.2981089","0.2500433","0.2786124","0.2841056"
"1730","0.2794113","0.2874961","0.2994642","0.2673853","0.2978503","0.2936862","0.2778053","0.2862240","0.2847534","0.2872668","0.3089509","0.2685431","0.3058180","0.2658839","0.2818272","0.2922515","0.3104885","0.2699602","0.2818459","0.2625039","0.3049834","0.2930517","0.2956154","0.2928677","0.2863744","0.3057963","0.3035608","0.2804477","0.2722896","0.3051108","0.2951555","0.2977381","0.3202283","0.3014505","0.2973936","0.2911538","0.2745836","0.3066353","0.3016841","0.3014851","0.3011389","0.2759908","0.2803143","0.2866808","0.3060148","0.3036293","0.2939943","0.2609183","0.3030293","0.2877016","0.2649151","0.2596017","0.3035873","0.2769237","0.2774871","0.3013215","0.2925469","0.2807163","0.2748041","0.3110382","0.2926803","0.3076793","0.2687693","0.2974205","0.2954943","0.2712079","0.2686106","0.2849126","0.3002192","0.2830198","0.2891966","0.2917356","0.2903396","0.3003463","0.2772051","0.2909253","0.2703619","0.2930723","0.2963858","0.2695448","0.3075952","0.2936046","0.2975789","0.2496011","0.2780507","0.2836470"
"1731","0.2788421","0.2869803","0.2987659","0.2668752","0.2972493","0.2931803","0.2772225","0.2856781","0.2841931","0.2867076","0.3084828","0.2681075","0.3051871","0.2654078","0.2811711","0.2917140","0.3098815","0.2695359","0.2812148","0.2619788","0.3044703","0.2925061","0.2949922","0.2922684","0.2857705","0.3052322","0.3029778","0.2798878","0.2717600","0.3046809","0.2945307","0.2971895","0.3195593","0.3007866","0.2968141","0.2905436","0.2740401","0.3060135","0.3010248","0.3008461","0.3004776","0.2753419","0.2797092","0.2860553","0.3054182","0.3030268","0.2933321","0.2604838","0.3024028","0.2871337","0.2645144","0.2590225","0.3029626","0.2763268","0.2769005","0.3008471","0.2920359","0.2801742","0.2743808","0.3105243","0.2920697","0.3070868","0.2682493","0.2968929","0.2949203","0.2707433","0.2680961","0.2844398","0.2995495","0.2824645","0.2886960","0.2912357","0.2898448","0.2998595","0.2767642","0.2904428","0.2698373","0.2925845","0.2958517","0.2691212","0.3069640","0.2930726","0.2970359","0.2491409","0.2774785","0.2831709"
"1732","0.2782548","0.2864391","0.2980423","0.2663399","0.2966273","0.2926549","0.2766233","0.2851201","0.2836302","0.2861273","0.3079754","0.2676466","0.3045267","0.2649080","0.2805013","0.2911592","0.3092581","0.2691044","0.2805725","0.2614322","0.3039243","0.2919351","0.2943583","0.2916340","0.2851423","0.3046650","0.3023840","0.2793099","0.2712201","0.3042471","0.2938890","0.2966263","0.3188711","0.3000928","0.2962225","0.2899268","0.2734655","0.3053904","0.3003537","0.3002017","0.2998039","0.2746714","0.2790906","0.2854143","0.3048056","0.3024137","0.2926562","0.2600367","0.3017693","0.2865451","0.2640847","0.2584255","0.3023269","0.2757092","0.2762886","0.3003544","0.2915094","0.2796087","0.2739338","0.3099996","0.2914475","0.3064776","0.2677126","0.2963437","0.2943330","0.2702677","0.2675517","0.2839434","0.2988774","0.2818901","0.2881832","0.2907263","0.2893311","0.2993638","0.2763113","0.2899388","0.2692980","0.2920860","0.2953084","0.2686870","0.3063200","0.2925249","0.2964732","0.2486576","0.2768825","0.2826836"
"1733","0.2776494","0.2858893","0.2973168","0.2657885","0.2959959","0.2921184","0.2760110","0.2845516","0.2830588","0.2855402","0.3074601","0.2671688","0.3038533","0.2643906","0.2798231","0.2905961","0.3086250","0.2686578","0.2799130","0.2608768","0.3033677","0.2913594","0.2937215","0.2909903","0.2845021","0.3040912","0.3017838","0.2787281","0.2706703","0.3037998","0.2932478","0.2960544","0.3181837","0.2993953","0.2956311","0.2893057","0.2728844","0.3047681","0.2996816","0.2995544","0.2991302","0.2739970","0.2784627","0.2847685","0.3041939","0.3017924","0.2919758","0.2595806","0.3011291","0.2859473","0.2636475","0.2578183","0.3016729","0.2750842","0.2756701","0.2998608","0.2909765","0.2790398","0.2734811","0.3094760","0.2908199","0.3058554","0.2671725","0.2957838","0.2937387","0.2697819","0.2669933","0.2834383","0.2981982","0.2813130","0.2876606","0.2902187","0.2888111","0.2988620","0.2758408","0.2894270","0.2687484","0.2915775","0.2947657","0.2682449","0.3056683","0.2919789","0.2959114","0.2481595","0.2762820","0.2821930"
"1734","0.2770354","0.2853382","0.2965902","0.2652200","0.2953593","0.2915702","0.2753874","0.2839802","0.2824707","0.2849455","0.3069388","0.2666881","0.3031682","0.2638571","0.2791301","0.2900178","0.3079736","0.2681928","0.2792499","0.2603013","0.3027975","0.2907704","0.2930680","0.2903438","0.2838568","0.3035039","0.3011678","0.2781378","0.2701188","0.3033433","0.2925968","0.2954732","0.3174945","0.2986918","0.2950296","0.2886788","0.2722960","0.3041275","0.2989976","0.2989006","0.2984441","0.2733130","0.2778302","0.2841141","0.3035695","0.3011708","0.2912778","0.2591066","0.3004850","0.2853343","0.2631997","0.2572099","0.3010181","0.2744528","0.2750499","0.2993565","0.2904385","0.2784619","0.2730133","0.3089477","0.2901895","0.3052183","0.2666306","0.2952083","0.2931388","0.2692909","0.2664288","0.2829276","0.2975138","0.2807257","0.2871245","0.2897038","0.2882764","0.2983532","0.2753552","0.2889115","0.2681855","0.2910576","0.2942139","0.2678021","0.3050067","0.2914335","0.2953418","0.2476500","0.2756738","0.2817001"
